abs,emi,plqy,em,smiles,solvent,reference(doi),source,tag,tag_name,solvent_num,split
,,,5.199999125196797,CCCCC1Cc2nc1c(-c1ccc(OC)c(OC)c1)c1ccc([nH]1)c(-c1ccc(OC)c(OC)c1)c1nc(c(-c3ccc(OC)c(OC)c3)c3ccc([nH]3)c2-c2ccc(OC)c(OC)c2)C=C1,ClCCl,,Epsilon,7,Porphyrin,1,Train
,,,5.542202782434028,CCCCCCCCCCCCCCCC(=O)Nc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
676.0,713.0,0.0,5.099999857942367,COc1ccc2c3ccc(OC)cc3c3c(cc4n3[B-](F)(F)n3c(cc5c6c(c7ccc(OC)cc7c53)C=CC(=[O+]C)C=6)=C4c3c(C)cc(C)cc3C)c2c1,C1CCOC1,10.1021/acs.joc.9b01425,"Deep4Chem,BODIPY",5,BODIPY,5,Train
477.0,686.0,0.0,3.255272505103306,CNc1cccc2c1-c1ccccc1C2=O,CCO,10.1021/jp980158u,Deep4Chem,13,6n6,4,Train
483.0,,,,CCCCC1(CCCC)c2cc(-c3cc4c(s3)c3sc(/C=C(\C#N)C(=O)O)cc3n4-c3ccc4c(c3)C(CCCC)(CCCC)c3ccccc3-4)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,10.1016/j.orgel.2015.07.019,Dye aggregation,6,Triphenylamine,1,Train
,,,5.346352974450639,COC(=O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)OC)cc4)c4ccc([nH]4)c(-c4ccc(C(C)(C)C)cc4)c4nc(c(-c5ccc(C(C)(C)C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
,,,5.02938377768521,CC[NH+]=c1cc2oc3cc(N(CC)CC)ccc3c(-c3ccccc3C(=O)O)c-2cc1C,O,,Epsilon,15,Benz,1,Train
350.0,418.0,0.99,4.204119982655925,COc1ccc(C2=Cc3ccccc3[Si]2(c2ccccc2)c2ccccc2)cc1,ClCCl,10.1021/ol9015282,Deep4Chem,10,5p6,1,Train
359.0,456.0,0.09,,COc1ccc(-c2nc(=N)[nH]c(C#N)c2C#N)cc1OC,CC#N,10.1016/j.molliq.2013.03.018,Deep4Chem,13,6n6,6,Train
,,,4.707570176097937,CC(C)CNS(=O)(=O)c1ccc2ccc3oc(=O)c(-c4ccccc4)cc3c2c1,CC(C)O,,Epsilon,2,Coumarin,1,Train
512.0,585.0,0.92,,O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,C1COCCO1,10.1021/acs.joc.5b01987,"Deep4Chem,ChemFluo",8,PAHs,10,Train
,,,5.089999992653067,CCCCCCc1c2nc(c(-c3ccc(N(CCC)CCC)cc3)c3ccc([nH]3)c(-c3ccc(OC)cc3)c3nc(cc4ccc1[nH]4)C=C3)C=C2,ClCCl,,Epsilon,7,Porphyrin,1,Train
,,,4.880813592280791,CCC1=[N+]2C(=C(C(C(C)=O)=C(C)O)c3ccc(CC)n3[B-]2(F)F)C=C1,CCOC(C)=O,,Epsilon,5,BODIPY,6,Train
460.0,512.0,0.82,4.828015064223977,C[N+](C)=C1C=CC(=C2C=C3C=C(Cl)N=CN3[B-](F)(F)O2)C=C1,ClC(Cl)Cl,10.1021/jo400879g,Deep4Chem,4,Cyanine,6,Train
582.0,605.0,0.53,,CCc1c(C)c2n(c1/C=C/c1ccc(OC)cc1)[B-](F)(F)[N+]1=C(NCc3ccccc3)C=CC1=C2,CO,10.1002/ejoc.201800083,BODIPY,5,BODIPY,18,Train
658.0,,,,F[B-]1(F)n2c(-c3ccc(Br)cc3)cc(-c3ccccc3)c2N=c2c(-c3ccccc3)cc(=C3C=CC(=[Br+])C=C3)n21,ClCCl,,SMFluo,5,BODIPY,2,Train
,,,5.232996110392154,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OC)C(CCC(=O)OC)=C4C)c(C)c3Cc1c(C)nn(-c2ccccc2Br)c1C,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
430.0,460.0,0.87,,CCN(CC)c1ccc2cc(C#N)/c(=N\C(=O)c3ccccc3)oc2c1,ClCCl,10.1016/j.jphotochem.2006.04.036,Deep4Chem,2,Coumarin,2,Train
410.0,,,,C(=Cc1ccnc(-n2ccnc2)n1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,CN(C)C=O,,ChemDataExtractor,6,Triphenylamine,1,Train
,,,5.6299974356367,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c([C@H]4CC[C@@H](C5=C(C(F)(F)F)C(=O)C(Br)=C(Br)C5=O)CC4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl,,Epsilon,7,Porphyrin,1,Train
,,,4.1399734879844585,Cc1c(O)ccc2c1oc(=O)c1ccccc12,CC#N,,Epsilon,2,Coumarin,1,Train
710.0,733.0,,,CCN(CC)c1ccc2c(-c3cccc(S(=O)(=O)O)c3)c(C)c(/C=C/C=C3/N(CCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)CCCC(=O)[O-])[o+]c2c1,CCO,Dyomics,ChemFluo,10,5p6,1,Train
,,,4.600003086627741,COc1cc(OC)c2c(c1OC)C(=O)C1=C(C2=O)[C@H](C)O[C@H](C)C1,CCO,,Epsilon,9,Acridines,1,Train
,,,5.269998335513317,Nc1ccccc1-c1c2nc(c(-c3ccccc3N)c3ccc([nH]3)c(-c3ccccc3N)c3nc(c(-c4ccccc4N)c4ccc1[nH]4)C=C3)C=C2,c1ccncc1,,Epsilon,7,Porphyrin,4,Train
,,,0.662757822677759,O=C(c1ccc(O)cc1)c1[nH]c2ccccc2c1Cc1ccc(O)cc1,CO,,Epsilon,10,5p6,1,Train
,,,4.544068044350276,CC1=C(C)C(C)=[N+]2C1=C(C#N)c1c(C)c(C)c(C)n1[B-]2(F)F,CC(C)=O,,Epsilon,5,BODIPY,4,Train
,,,4.569993887567447,O=C1c2ccccc2C(=O)c2cc(-c3ccccc3O)ccc21,CO,,Epsilon,9,Acridines,1,Train
,,,4.453318340047038,CC(C)(C)c1nc2n(Cc3ccccc3)c3c(ncn3COCCO)c(=O)n2c1Cc1ccccc1,O,,Epsilon,10,5p6,1,Train
468.0,,,4.6464037262230695,CCN(CC)c1ccc2c(c1)oc(=O)c1c(=O)oc3cc(C#Cc4ccc(N(C)C)cc4)ccc3c12,CS(C)=O,10.1021/jo501565r,Deep4Chem,2,Coumarin,2,Train
,,,4.529994673069142,COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)C[C@](C)(O)CC3,CCO,,Epsilon,11,6p6,1,Train
489.0,597.0,0.93,,O=Cc1cc(N2CCCCC2)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,ClCCl,10.1021/acs.joc.5b01987,"Deep4Chem,ChemFluo",8,PAHs,10,Train
357.0,393.0,0.26,,CN(C)c1ccc(-c2ccc3c(=O)c(O)coc3c2)cc1,CCCCCCC,10.1021/jz3002019,"Deep4Chem,ChemFluo",11,6p6,8,Train
410.0,556.0,0.31,4.780893108687079,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c(C#Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2C#Cc2ccc(N(CCCC)CCCC)cc2)cc1,ClCCl,10.1021/jo701740n,Deep4Chem,13,6n6,2,Train
,,,5.639999171994165,CCCCCCc1c2nc(c(CC(C)C)c3ccc(cc4nc(c(CC(C)C)c5ccc1[nH]5)C=C4)[nH]3)C=C2,ClCCl,,Epsilon,7,Porphyrin,1,Train
412.0,,,,N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-c2ccc3ccccc3c2)cc1,C1CCCCC1,,ChemDataExtractor,6,Triphenylamine,1,Train
,,,3.899984562549391,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,CO,,Epsilon,9,Acridines,3,Train
462.0,541.0,0.85,4.690001046883064,COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)cc3)=[O+][B-](OC(C)=O)(OC(C)=O)O2)cc1,CC#N,10.1016/j.saa.2019.05.031,Deep4Chem,13,6n6,7,Train
340.0,388.0,1.0,,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)N=C(O)OC(C)(C)C,CC(C)OC(C)C,10.1039/c1pp05123g,Deep4Chem,10,5p6,32,Train
,,,0.6368287562036727,COc1cc(C)cc2c1C(=O)[C@@]1(O)C(=O)CC[C@@H](O[Si](C)(C)C(C)(C)C)[C@@]1(C)O2,CC#N,,Epsilon,11,6p6,1,Train
,,,3.970021265828366,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2CC(Cc3cccc(C(=O)OC)c3)=C[C@H]2C[C@H]1O,CCO,,Epsilon,12,5n6,1,Train
424.0,543.0,0.91,4.838219221907626,COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,ClCCl,10.1021/acs.joc.8b01653,Deep4Chem,6,Triphenylamine,7,Train
,,,4.5820633629117085,CCCCCCCCOc1cc(/C=C/c2cc(OCCCCCCCC)c(/C=C/C3=C(Cl)[C-](Cl)C(=C(c4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)c4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)C(Cl)=C3Cl)cc2OCCCCCCCC)c(OCCCCCCCC)cc1C=O,ClCCl,,Epsilon,13,6n6,1,Train
,,,5.267997276549978,CCC1=C(C)c2nc1cc1[nH]c(c(C)c1CC)c(-c1cc(OC)ccc1OC)c1nc(cc3[nH]c(c(C)c3CC)c2-c2ccccc2)C(CC)=C1C,ClCCl,,Epsilon,7,Porphyrin,1,Train
354.0,465.0,0.25,,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC1CCCO1,10.1016/j.jphotochem.2016.03.023,Deep4Chem,13,6n6,15,Train
441.0,,,,C[C@H]1CC(C)(C)N(C)c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc21,CCO,10.1021/cm070617g,Dye aggregation,11,6p6,1,Train
516.0,632.0,,,CCc1ccc2n1[B-](F)(F)n1c(CC)ccc1C2=C1C=CC(=[N+](c2ccccc2)c2ccccc2)C=C1,ClC(Cl)Cl,10.1021/jo802519b,BODIPY,5,BODIPY,8,Train
,,,4.739999309401968,COc1cc(Cc2nc(O)cc3cc(OC)c(OC)cc23)c([N+](=O)[O-])cc1OC,CCO,,Epsilon,11,6p6,1,Train
429.0,744.0,0.03,,COc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CS(C)=O,10.1021/jp064937j,Deep4Chem,13,6n6,9,Train
,,,4.587710965018911,COc1ccc2c(c1)C(=O)c1c([nH]c(-c3ccccc3)cc1=O)C2=O,C1COCCO1,,Epsilon,13,6n6,1,Train
310.0,423.0,0.57,,Cc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(-c2ncc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)o2)c1O,Cc1ccccc1,10.1002/anie.201507272,ChemFluo,6,Triphenylamine,1,Train
,,,5.1272117383160465,CCOC(=O)/C=C/c1c2nc(c(/C=C/C(=O)OCC)c3[nH]c(cc4nc(cc5[nH]c1c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC)C(CC)=C2CC,ClCCl,,Epsilon,7,Porphyrin,1,Train
,,,0.6551384329787472,CC(C)CC(=O)c1c(O)c(C(=O)CC(C)C)c(O)c(C(c2ccccc2)c2c(O)c(C(=O)CC(C)C)c(O)c(C(=O)CC(C)C)c2O)c1O,ClC(Cl)Cl,,Epsilon,13,6n6,1,Train
860.0,,,,CCc1cc2c3c4c(cc5c(Oc6c(C)cc(C)cc6C)ccc6c7c(-c8c(CC)n9c%10c8c8ccc(Oc%11c(C)cc(C)cc%11C)c%11cc%12c%13c(c%14cc(CC)n(c%14c%10c%13c%118)[B-]9(F)F)C=CC%12=[O+]c8c(C)cc(C)cc8C)c(CC)n8c7c(c4c56)c2n1[B-]8(F)F)C(=[O+]c1c(C)cc(C)cc1C)C=C3,C1CCOC1,,SMFluo,5,BODIPY,5,Train
499.0,508.0,0.49,,CC1=CC(C)=[N+]2C1=C(c1ccc(N=C(C)O)cc1)c1c(C)cc(C)n1[B-]2(F)F,CCO,10.1021/jacs.0c01473,BODIPY,5,BODIPY,6,Train
387.0,549.0,0.0,,COc1ccc2c(c1)-c1ccccc1C2=O,CCO,10.1039/c4cp01724b,Deep4Chem,13,6n6,3,Train
364.0,422.0,,4.748071682544576,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(-c2ccccc2)nc1-c1ccccc1,CCOC(C)=O,10.1016/j.dyepig.2015.11.014,Deep4Chem,12,5n6,10,Train
,,,4.630000489900912,CC(=NO)c1cccc2c(=O)c3ccccc3oc12,CCO,,Epsilon,9,Acridines,1,Train
,334.0,0.29,,C=Cc1ccc(OC)c(OC)c1,CC#N,10.1021/jo052123d,Deep4Chem,15,Benz,2,Train
,,,0.6242820997708274,COc1c(O)c(O)c2c(=O)c3cc(CC=C(C)C)c(O)c(O)c3oc2c1CC=C(C)C,CO,,Epsilon,9,Acridines,1,Train
,,,4.608526033577194,C#Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,CC#N,,Epsilon,9,Acridines,1,Train
405.0,521.0,0.36,,O=C1c2ccccc2-c2ccc(N=c3nc(Cl)nc(Cl)[nH]3)c3cccc1c23,CC(C)=O,10.1021/jp035610a,Deep4Chem,8,PAHs,11,Train
,,,4.299986436134468,C=Cc1c(CO)ccc2ccc3oc(=O)ccc3c12,ClC(Cl)Cl,,Epsilon,2,Coumarin,1,Train
518.0,536.0,0.75,,CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](OC)(OC)[N+]2=C1C,CO,10.1002/adfm.201300198,BODIPY,5,BODIPY,5,Train
363.0,446.0,,,CCOC(=O)/C=C/c1ccc(N(C)C)cc1,CC#N,10.1016/j.saa.2009.03.004,Deep4Chem,15,Benz,14,Train
,,,3.781755374652469,COc1cc(COc2ccc3c(c2)Oc2cc(OCCCCCC(=O)O)ccc2C32OC(=O)c3cc(N=C(O)CCl)ccc32)c([N+](=O)[O-])cc1OC,O,,Epsilon,9,Acridines,1,Train
582.0,603.0,0.44,,CC1=C(/C=C/c2ccccc2)C2=Cc3c(/C=C/c4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,"10.1021/jo201082z,10.1002/chem.201303291",BODIPY,5,BODIPY,4,Train
,,,4.1299797546697095,Cc1c(OCC(=O)C(C)(C)C)ccc2c1oc(=O)c1ccccc12,CCO,,Epsilon,2,Coumarin,1,Train
352.0,393.0,0.0,3.8601582613182783,CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],ClCCl,10.1021/jp047557b,Deep4Chem,15,Benz,14,Train
,,,5.249997701857892,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OC)c5C)C(CCO[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)=C4C)c(CCO[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)c3C,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
,383.0,,,c1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)c1ccccc1n2-c1ccc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)cc1,ClCCl,10.1021/acsami.6b08738,Deep4Chem,3,Carbazole,4,Train
557.0,573.0,0.34,,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)ccc1OC(=O)OC(C)(C)C,CS(C)=O,"10.1039/C0CC04495D,10.1002/minf.201000089",BODIPY,5,BODIPY,1,Train
,,,4.987429393679366,CCc1c(C)c2cc3nc(c(C(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)(O)C5(O)CC)c(C)c4C(=O)OC)[C@@H](CCC(=O)OC)[C@@H]3C,ClCCl,,Epsilon,7,Porphyrin,1,Train
499.0,505.0,0.83,,CCC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,ClCCl,10.1002/chem.201304310,BODIPY,5,BODIPY,1,Train
417.0,487.0,0.55,4.420005284959052,COc1cc2c(cc1-c1ccsc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccsc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,10.1021/jo4028616,Deep4Chem,10,5p6,1,Train
541.0,,,,COc1ccc(N(c2ccc(OC)cc2)c2ccc(C3=C(C)C4=C(C)c5c(C)c(-c6cc7sc(C=C(C#N)C(=O)O)cc7s6)c(C)n5[B-](F)(F)[N+]4=C3C)cc2)cc1,ClC(Cl)Cl,10.1002/chem.201702285,Dye aggregation,5,BODIPY,1,Train
,,,4.569373909615046,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OC)C(CCC(=O)OC)=C4C)C(C)(O)/C3=C\C=O,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
323.0,380.0,0.33,4.064457989226918,Cc1cc(=O)oc2cc(O)ccc12,CCO,10.1016/j.dyepig.2009.01.001,Deep4Chem,2,Coumarin,1,Train
,,,4.560002326773367,CC1(C)OCC([C@H]2OC(C)(C)O[C@@H]2C(O)c2cc(O)c3c(c2O)C(=O)c2ccccc2C3=O)O1,CCO,,Epsilon,9,Acridines,1,Train
365.0,470.0,0.45,4.810098040681143,CCCCN1c2ccc(-c3ccc(C=O)cc3)cc2Sc2cc(-c3ccc(C=O)cc3)ccc21,CC(C)=O,10.1039/c9tc04586d,ChemFluo,9,Acridines,6,Train
,,,0.7041505119286272,CC1=CC(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)C(F)(F)F,Cc1ccccc1,,Epsilon,5,BODIPY,5,Train
376.0,541.0,0.11,,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClC(Cl)(Cl)Cl,10.1016/j.dyepig.2017.05.024,Deep4Chem,6,Triphenylamine,7,Train
580.0,608.0,0.33,,F[B-]1(F)n2cccc2C(c2c(Cl)cccc2Cl)=C2C=CC(c3ccc[nH]3)=[N+]21,CO,10.1039/c2ob06689k,BODIPY,5,BODIPY,6,Train
506.0,520.0,0.64,,COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,10.1016/j.dyepig.2019.01.019,"Deep4Chem,BODIPY",5,BODIPY,7,Train
,,,4.250420002308894,COc1ccc2c(c1)CCCc1nc(N)c(Cc3ccccc3)nc1-2,CO,,Epsilon,13,6n6,1,Train
,,,5.324488233307656,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OC)c5C)C=C4)c(CCC(=O)OC)c3C,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
477.0,564.0,0.69,4.565847818673518,CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,c1ccccc1,10.1021/jp103410x,Deep4Chem,6,Triphenylamine,7,Train
529.0,723.0,0.15,,O=C1/C(=C/C=C/c2cc3c4c(c2)CCCN4CCC3)CC/C1=C\C=C\c1cc2c3c(c1)CCCN3CCC2,ClCCl,10.1016/j.molstruc.2016.02.009,Deep4Chem,11,6p6,17,Train
,513.0,0.23,,N#Cc1cccc2c(N)c(-c3nn([C@H]4C[C@H](O)[C@@H](CO)O4)c4ncnc(N)c34)ccc12,CC#N,10.1016/j.tetlet.2014.10.116,Deep4Chem,8,PAHs,10,Train
443.0,,,,CC1(C)/C(=C\C2C(=O)C(O)=C2O)N(CCC(=O)[O-])c2ccc3ccccc3c21,CCO,10.1039/C4TA06896C,Dye aggregation,0,SquaricAcid,1,Train
612.0,720.0,0.01,,CCN1CCN(c2c(F)cc3c(c2F)OC2=C(C=CC4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,CCO,10.1039/c9ob00568d,ChemFluo,2,Coumarin,2,Train
360.0,426.0,0.35,,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1CCCCC1,10.1016/j.jphotochem.2016.03.023,Deep4Chem,13,6n6,15,Train
500.0,530.0,,,COc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(N)ccc23)cc1OC,O,10.1021/ja068230m,ChemFluo,15,Benz,1,Train
,,,0.6910814786264146,CCC1=C(C)C2=C(c3ccc(O)cc3)c3c(C)c(CC)c(C=Cc4ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc4)n3[B-](F)(F)[N+]2=C1C=O,Cc1ccccc1,,Epsilon,5,BODIPY,5,Train
266.0,315.0,0.0,3.890532791927745,O=C(O)c1ccccc1,O,10.3389/fmars.2015.00098,Deep4Chem,15,Benz,2,Train
,,,4.604182837553124,Cc1cc(C)c(/C=C2\N=C(c3ccc(I)cc3)N(C)C2=O)[nH]1,CO,,Epsilon,12,5n6,1,Train
,,,5.349999779126545,Brc1c(Br)c2[nH]c1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3nc(c2-c2ccccc2)C=C3)C=C1,ClCCl,,Epsilon,7,Porphyrin,1,Train
391.0,472.0,0.98,,CC(=O)c1ccn2c3c(c(-c4ccccc4Br)c2c1)CN(CCN=C(O)OC(C)(C)C)C3=O,ClCCl,10.1021/ja110766a,ChemFluo,10,5p6,1,Train
597.0,,,,CN1CCC(C)(C)c2cc3c(-c4ccccc4)c4cc5c6c(c4[se+]c3cc21)CCCN6CCC5,CO,,SMFluo,9,Acridines,1,Train
423.0,581.0,,,CCCCn1c2ccc(/C=C(\C#N)c3ccc([N+](=O)[O-])cc3)cc2c2cc(Cn3c(-c4ccc5c(c4)c4ccccc4n5CCCC)nc4ccccc43)ccc21,CN(C)C=O,10.1016/j.optmat.2018.05.063,Deep4Chem,3,Carbazole,8,Train
581.0,615.0,0.74,,CC(C)(C)c1ccc(Oc2cc3c4c(cc(Oc5ccc(C(C)(C)C)cc5)c5c6c(Oc7ccc(C(C)(C)C)cc7)cc7c8c(cc(Oc9ccc(C(C)(C)C)cc9)c(c2c45)c86)C(=O)OC7=O)C(=O)OC3=O)cc1,ClC(Cl)Cl,10.1016/j.jlumin.2017.11.023,Deep4Chem,8,PAHs,1,Train
530.0,541.0,,,CCNc1ccc(-c2cn(-c3ccc4n3[B-](F)(F)n3cccc3C4=C3C=CC(=[O+]C)C=C3)nn2)cc1,ClC(Cl)Cl,10.1007/s11426-011-4452-2,BODIPY,5,BODIPY,3,Train
,,,0.6674529617969537,C=CCOc1c(F)c(F)c(C(=C2C=CC=N2)c2ccc[nH]2)c(F)c1F,ClCCl,,Epsilon,12,5n6,1,Train
,,,5.659999997990588,CN(C)c1c(F)c(F)c(-c2c3nc(c(-c4ccc(Br)cc4)c4ccc([nH]4)c(-c4c(F)c(F)c(N(C)C)c(F)c4F)c4nc(c(-c5ccc(Br)cc5)c5ccc2[nH]5)C=C4)C=C3)c(F)c1F,ClCCl,,Epsilon,7,Porphyrin,1,Train
605.0,618.0,0.62,4.7923916894982534,O=C1C2=C3c4sccc4C=CN3C(=O)C2=C2c3sccc3C=CN12,CN(C)C=O,10.1021/ol300674v,Deep4Chem,4,Cyanine,2,Train
,,,4.769998053094421,CCN(CC)CCN=c1c2ccccc2[nH]c2ccccc12,CO,,Epsilon,9,Acridines,1,Train
593.0,676.0,0.02,,Cc1cc(/C=C/c2ccc(N(C)C)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CCO,10.1021/jacs.7b05878,BODIPY,5,BODIPY,16,Train
405.0,535.0,0.83,3.299942900022767,O=P1(c2ccccc2)c2ccc(N3c4ccccc4Oc4ccccc43)cc2-c2cc(N3c4ccccc4Oc4ccccc43)ccc21,Cc1ccccc1,10.1021/acsami.9b05950,Deep4Chem,6,Triphenylamine,1,Train
,,,4.379994040165742,COc1cc2c(=O)c3c(O)cc(O)cc3oc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,CO,,Epsilon,9,Acridines,1,Train
571.5,598.5,0.02,,Cc1cc(/C=C/c2ccsc2C=O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,"10.1039/C0CC04495D,10.1002/minf.201000089",BODIPY,5,BODIPY,1,Train
304.0,,,5.399999914587836,NN=Cc1c(O)ccc2ccccc12,CCO,,ChemDataExtractor,8,PAHs,1,Train
,,,4.449987220643427,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c2c(c1O)C(=O)C1=C(C2=O)[C@@H](OC(C)=O)C[C@@](C)(O)C1,C1COCCO1,,Epsilon,9,Acridines,1,Train
,,,4.889996018372665,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c3c(=O)oc(C)cc3cc2c1,CO,,Epsilon,8,PAHs,1,Train
398.0,,,,Oc1ccccc1/C=N/N=C/c1ccccc1O,O=C(O)C(F)(F)F,10.1016/j.cplett.2008.09.030,Deep4Chem,13,6n6,11,Train
,,,0.5599066387278642,COc1cc2c(COC(=O)[C@H](Cc3ccccc3)N=C(O)OCc3ccccc3)cc(=O)oc2c2ccccc12,CCO,,Epsilon,2,Coumarin,2,Train
,526.0,0.85,,CN(C)c1ccc2nc(-c3ccc(C=C(C#N)C#N)cc3)sc2c1,C1CCCCC1,10.1016/j.tetlet.2018.02.075,Deep4Chem,10,5p6,4,Train
408.0,,,,N#CC(=Cc1ccc(-c2ccc3c(c2)Sc2ccccc2N3C2CCCCC2)s1)C(=O)O,CN(C)C=O,10.1016/j.dyepig.2017.11.042,DSSCDB,9,Acridines,1,Train
,,,0.6394865025677989,O=C(/C=C/c1ccc(O)cc1)O[C@H]1[C@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)cc4)oc4c(Cc5cccc(O)c5)c(O)cc(O)c4c3=O)O[C@H](CO)[C@@H](O)[C@@H]2O)OC[C@@H](O)[C@@H]1O,CO,,Epsilon,11,6p6,1,Train
,454.0,0.02,,N[C@@H](Cn1nnc2cc(-c3ccc4c(c3)OCO4)ccc21)C(=O)O,CO,10.1021/acs.joc.9b01685,Deep4Chem,10,5p6,1,Train
471.0,582.0,,,O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccc(-c4cc5c6c(c4)CCCN6CCC5)cc3)cc2)SC1=S,CCO,10.1016/j.jpowsour.2013.05.188,"DSSCDB,Dye aggregation",6,Triphenylamine,1,Train
