row_index,solute_max_tanimoto,solute_min_descriptor_distance,solute_scaffold_novel,solute_scaffold_similarity,solute_local_density,solute_scaffold_in_train_and_val,solute_scaffold_train_and_val_count,solute_top3_mean_tanimoto,solute_top5_mean_tanimoto,solute_neighbor_count_ge_0_5,solute_neighbor_count_ge_0_7,solute_neighbor_count_ge_0_8,solute_top1_top2_tanimoto_gap,solute_same_scaffold_neighbor_count_ge_0_5,solute_other_scaffold_neighbor_count_ge_0_5
724,0.37735849056603776,999.0,1.0,0.423728813559322,0.0,0.0,0.0,0.3705562082920573,0.3641326667741762,0.0,0.0,0.0,0.008127721335268512,0.0,0.0
725,0.3026315789473684,999.0,1.0,0.35555555555555557,0.0,0.0,0.0,0.29325875508232807,0.2878376059905733,0.0,0.0,0.0,0.0071770334928229484,0.0,0.0
726,1.0,999.0,0.0,1.0,0.0,1.0,5.0,0.8434090617379028,0.7907207617180664,122.0,6.0,1.0,0.22448979591836737,2.0,120.0
727,0.8888888888888888,999.0,1.0,0.8524590163934426,0.0,0.0,0.0,0.7295725520040589,0.6687294466953931,16.0,2.0,1.0,0.1765601217656012,0.0,16.0
728,0.76,999.0,0.0,1.0,0.0,1.0,10.0,0.7433333333333333,0.7181153846153846,32.0,3.0,0.0,0.010000000000000009,8.0,24.0
729,0.7391304347826086,999.0,0.0,1.0,0.0,1.0,6.0,0.6564645308924485,0.6235490482057987,7.0,1.0,0.0,0.11413043478260865,4.0,3.0
730,0.5588235294117647,999.0,1.0,0.6,0.0,0.0,0.0,0.5543672014260249,0.5438944521297462,6.0,0.0,0.0,0.0,0.0,6.0
731,0.6372549019607843,999.0,1.0,0.6307692307692307,0.0,0.0,0.0,0.6360294117647057,0.6283466190214402,70.0,0.0,0.0,0.0018382352941176405,0.0,70.0
732,1.0,999.0,0.0,1.0,0.0,1.0,42.0,0.8169934640522877,0.7671191553544496,7.0,3.0,1.0,0.27450980392156865,4.0,3.0
733,0.9583333333333334,999.0,0.0,1.0,0.0,1.0,4.0,0.916588955345467,0.8800561129333075,241.0,20.0,4.0,0.05422374429223753,4.0,237.0
734,0.6176470588235294,999.0,0.0,1.0,0.0,1.0,244.0,0.5812489218561324,0.5655325698968963,13.0,0.0,0.0,0.03700189753320682,12.0,1.0
735,0.30434782608695654,999.0,1.0,0.6756756756756757,0.0,0.0,0.0,0.2912147337844937,0.28373619321187266,0.0,0.0,0.0,0.018633540372670843,0.0,0.0
736,0.8269230769230769,999.0,0.0,1.0,0.0,1.0,1073.0,0.7547762694821518,0.7126008078554895,79.0,2.0,1.0,0.08182503770739058,37.0,42.0
737,0.8421052631578947,999.0,0.0,1.0,0.0,1.0,14.0,0.8185548617305978,0.805293660614083,57.0,8.0,3.0,0.028545941123996332,9.0,48.0
738,1.0,999.0,0.0,1.0,0.0,1.0,5.0,0.8066964285714286,0.7379494810744811,6.0,2.0,1.0,0.265625,1.0,5.0
739,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8461313441567939,0.7227899176051875,5.0,2.0,2.0,0.046511627906976716,0.0,5.0
740,0.78,999.0,1.0,0.6944444444444444,0.0,0.0,0.0,0.7310515112813963,0.6945732837196181,7.0,2.0,0.0,0.03925925925925933,0.0,7.0
741,0.76,999.0,1.0,0.8055555555555556,0.0,0.0,0.0,0.7253665910808768,0.6950294784580499,14.0,2.0,0.0,0.0377777777777778,0.0,14.0
742,1.0,999.0,0.0,1.0,0.0,1.0,2.0,0.8566239316239316,0.8058662508662507,12.0,6.0,1.0,0.20512820512820518,2.0,10.0
743,0.5714285714285714,999.0,1.0,0.49206349206349204,0.0,0.0,0.0,0.5372110832637148,0.5235031205464642,6.0,0.0,0.0,0.045112781954887216,0.0,6.0
744,1.0,999.0,0.0,1.0,0.0,1.0,1098.0,0.8723404255319149,0.8346038571110853,157.0,13.0,3.0,0.19148936170212771,52.0,105.0
745,1.0,999.0,0.0,1.0,0.0,1.0,17.0,0.8730043541364297,0.819823832641009,10.0,4.0,4.0,0.18867924528301883,3.0,7.0
746,0.7777777777777778,999.0,0.0,1.0,0.0,1.0,701.0,0.751899951899952,0.7020857466759106,28.0,3.0,0.0,0.014141414141414121,25.0,3.0
747,0.6354166666666666,999.0,1.0,0.6764705882352942,0.0,0.0,0.0,0.6274793144208037,0.5880423705042939,4.0,0.0,0.0,0.005416666666666625,0.0,4.0
748,0.8695652173913043,999.0,0.0,1.0,0.0,1.0,670.0,0.8126509661835749,0.775090579710145,304.0,13.0,2.0,0.025815217391304324,256.0,48.0
749,0.8160919540229885,999.0,1.0,0.6842105263157895,0.0,0.0,0.0,0.7679656106905896,0.7343286063350412,28.0,3.0,1.0,0.07218951499859827,0.0,28.0
750,0.5777777777777777,999.0,1.0,0.65,0.0,0.0,0.0,0.49743250324039595,0.471545921697324,1.0,0.0,0.0,0.11895424836601304,0.0,1.0
751,1.0,999.0,0.0,1.0,0.0,1.0,13.0,0.7894736842105262,0.7300944669365721,12.0,1.0,1.0,0.3157894736842105,10.0,2.0
752,1.0,999.0,0.0,1.0,0.0,1.0,2.0,0.8461538461538461,0.7892049127343245,19.0,4.0,1.0,0.23076923076923073,1.0,18.0
753,1.0,999.0,0.0,1.0,0.0,1.0,1098.0,0.813103699653727,0.7579515055065219,34.0,2.0,1.0,0.2542372881355932,20.0,14.0
754,0.7894736842105263,999.0,0.0,1.0,0.0,1.0,13.0,0.7716324710080285,0.7623959282281593,22.0,10.0,0.0,0.0267618198037467,13.0,9.0
755,0.6101694915254238,999.0,1.0,0.4,0.0,0.0,0.0,0.6001111419838844,0.5904814317341094,16.0,0.0,0.0,0.01016949152542379,0.0,16.0
756,0.74,999.0,1.0,0.7586206896551724,0.0,0.0,0.0,0.649090909090909,0.584,4.0,1.0,0.0,0.05999999999999994,0.0,4.0
757,0.45098039215686275,999.0,1.0,0.4883720930232558,0.0,0.0,0.0,0.3949206021781399,0.34423205479347396,0.0,0.0,0.0,0.010302426055167846,0.0,0.0
758,1.0,999.0,0.0,1.0,0.0,1.0,137.0,0.7726190476190476,0.707700983227299,13.0,1.0,1.0,0.32499999999999996,8.0,5.0
759,0.375,999.0,1.0,0.39285714285714285,0.0,0.0,0.0,0.36155913978494625,0.35609514773651396,0.0,0.0,0.0,0.020161290322580627,0.0,0.0
760,0.6481481481481481,999.0,1.0,0.5675675675675675,0.0,0.0,0.0,0.5330744723217842,0.5069414575866189,1.0,0.0,0.0,0.1648148148148148,0.0,1.0
761,0.9,999.0,0.0,1.0,0.0,1.0,1.0,0.9,0.8974193548387097,572.0,51.0,21.0,0.0,1.0,571.0
762,0.6634615384615384,999.0,1.0,0.5740740740740741,0.0,0.0,0.0,0.6561441702951137,0.6422846330181897,17.0,0.0,0.0,0.0,0.0,17.0
763,0.6226415094339622,999.0,1.0,0.56,0.0,0.0,0.0,0.6173114795756306,0.5975271427544858,5.0,0.0,0.0,0.004459691252144071,0.0,5.0
764,0.7746478873239436,999.0,0.0,1.0,0.0,1.0,1.0,0.5849283736607681,0.5424996090684084,1.0,1.0,0.0,0.2816901408450704,1.0,0.0
765,0.9583333333333334,999.0,1.0,1.0,0.0,0.0,0.0,0.9365615615615616,0.911936936936937,520.0,48.0,12.0,0.012387387387387427,0.0,520.0
766,1.0,999.0,0.0,1.0,0.0,1.0,8.0,0.7397194000967585,0.6373800271548293,4.0,1.0,1.0,0.3846153846153846,3.0,1.0
767,0.5409836065573771,999.0,1.0,0.6829268292682927,0.0,0.0,0.0,0.5280307630034407,0.49384293991129224,3.0,0.0,0.0,0.016393442622950838,0.0,3.0
768,1.0,999.0,0.0,1.0,0.0,1.0,4.0,0.8537842190016103,0.7692402283706631,16.0,3.0,2.0,0.1777777777777778,1.0,15.0
769,0.8421052631578947,999.0,0.0,1.0,0.0,1.0,1.0,0.8147519335974346,0.7920769666100738,20.0,8.0,2.0,0.003395585738539819,1.0,19.0
770,0.43636363636363634,999.0,1.0,0.47058823529411764,0.0,0.0,0.0,0.42042080726291253,0.4067411207213839,0.0,0.0,0.0,0.015311004784688997,0.0,0.0
771,0.6086956521739131,999.0,1.0,0.575,0.0,0.0,0.0,0.5336901266142527,0.5011231668776426,2.0,0.0,0.0,0.07928388746803072,0.0,2.0
772,0.6909090909090909,999.0,1.0,0.6428571428571429,0.0,0.0,0.0,0.6826839826839827,0.6786580086580087,105.0,0.0,0.0,0.012337662337662314,0.0,105.0
773,0.3448275862068966,999.0,1.0,0.4807692307692308,0.0,0.0,0.0,0.3244663382594417,0.31847012553631016,0.0,0.0,0.0,0.030541871921182295,0.0,0.0
774,0.3125,999.0,1.0,0.45454545454545453,0.0,0.0,0.0,0.29817019400352734,0.28608160358160356,0.0,0.0,0.0,0.01620370370370372,0.0,0.0
775,0.8108108108108109,999.0,0.0,1.0,0.0,1.0,1073.0,0.7856804172593647,0.7726277625507407,130.0,9.0,1.0,0.02133712660028453,90.0,40.0
776,0.5945945945945946,999.0,1.0,0.5294117647058824,0.0,0.0,0.0,0.5018683842213254,0.4422246341363989,2.0,0.0,0.0,0.05613305613305619,0.0,2.0
777,0.5370370370370371,999.0,1.0,0.38461538461538464,0.0,0.0,0.0,0.41475032246176524,0.33508568269762296,1.0,0.0,0.0,0.05370370370370375,0.0,1.0
778,1.0,999.0,0.0,1.0,0.0,1.0,35.0,0.8184323858742464,0.7679369749947661,6.0,3.0,1.0,0.2558139534883721,3.0,3.0
779,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.7577999753360464,0.6323452304041864,3.0,2.0,1.0,0.2549019607843137,2.0,1.0
780,0.4918032786885246,999.0,1.0,0.8928571428571429,0.0,0.0,0.0,0.46975381413844836,0.45614172785725415,0.0,0.0,0.0,0.022106308991554857,0.0,0.0
781,0.4528301886792453,999.0,1.0,0.46808510638297873,0.0,0.0,0.0,0.4350851230926002,0.41175364996797226,0.0,0.0,0.0,0.02145763965963743,0.0,0.0
782,0.8666666666666667,999.0,1.0,0.8,0.0,0.0,0.0,0.8497354497354498,0.8463492063492064,247.0,50.0,12.0,0.025396825396825418,0.0,247.0
783,0.7627118644067796,999.0,1.0,0.75,0.0,0.0,0.0,0.6384180790960452,0.6097175141242938,8.0,1.0,0.0,0.18644067796610164,0.0,8.0
784,0.7297297297297297,999.0,1.0,0.7297297297297297,0.0,0.0,0.0,0.7114864864864865,0.6637339971550499,9.0,2.0,0.0,0.0,0.0,9.0
785,1.0,999.0,0.0,1.0,0.0,1.0,4.0,0.9293478260869565,0.9070767807585568,146.0,42.0,13.0,0.08695652173913049,1.0,145.0
786,0.4626865671641791,999.0,0.0,1.0,0.0,1.0,2.0,0.4527363184079602,0.4383084577114428,0.0,0.0,0.0,0.014925373134328346,0.0,0.0
787,1.0,999.0,0.0,1.0,0.0,1.0,3.0,0.8875028875028875,0.7801207801207801,21.0,3.0,2.0,0.08108108108108103,1.0,20.0
788,0.6333333333333333,999.0,1.0,0.46296296296296297,0.0,0.0,0.0,0.5555366911903414,0.5063404856050162,2.0,0.0,0.0,0.052688172043010684,0.0,2.0
789,0.7794117647058824,999.0,1.0,0.7073170731707317,0.0,0.0,0.0,0.744248366013072,0.7166788897377133,56.0,3.0,0.0,0.03274509803921566,0.0,56.0
790,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.8174603174603176,0.7430568356374808,11.0,3.0,1.0,0.26190476190476186,4.0,7.0
791,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.805297557619539,0.6918899683285292,8.0,2.0,1.0,0.21568627450980393,0.0,8.0
792,0.7894736842105263,999.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.7698245614035087,0.7618947368421052,371.0,18.0,0.0,0.02947368421052632,0.0,371.0
793,0.3333333333333333,999.0,1.0,0.3076923076923077,0.0,0.0,0.0,0.3157349896480331,0.30735543229149365,0.0,0.0,0.0,0.02380952380952378,0.0,0.0
794,0.8333333333333334,999.0,1.0,0.6511627906976745,0.0,0.0,0.0,0.7445173725061207,0.6973492156058791,25.0,2.0,1.0,0.12447257383966248,0.0,25.0
795,1.0,999.0,0.0,1.0,0.0,1.0,8.0,0.7549814251941912,0.6648521691074882,4.0,1.0,1.0,0.30952380952380953,1.0,3.0
796,0.8225806451612904,999.0,0.0,1.0,0.0,1.0,670.0,0.810563604884272,0.7996714962638964,208.0,7.0,2.0,0.01008064516129037,188.0,20.0
797,0.3584905660377358,999.0,1.0,0.5833333333333334,0.0,0.0,0.0,0.34734619180180576,0.3381991101267158,0.0,0.0,0.0,0.014228270955768618,0.0,0.0
798,0.7704918032786885,999.0,1.0,0.7192982456140351,0.0,0.0,0.0,0.7488940931563882,0.7385672251246022,13.0,8.0,0.0,0.024460057246942446,0.0,13.0
799,0.75,999.0,1.0,0.47540983606557374,0.0,0.0,0.0,0.7252287581699347,0.7178565531475749,110.0,7.0,0.0,0.03431372549019607,0.0,110.0
800,0.896551724137931,999.0,1.0,0.9772727272727273,0.0,0.0,0.0,0.7327044025157233,0.6432984978168692,4.0,1.0,1.0,0.19843851659076128,0.0,4.0
801,0.38461538461538464,999.0,1.0,0.5454545454545454,0.0,0.0,0.0,0.3333581072711507,0.3163057503582446,0.0,0.0,0.0,0.07350427350427352,0.0,0.0
802,0.5,999.0,1.0,0.4883720930232558,0.0,0.0,0.0,0.47225538071984086,0.4647965274009767,1.0,0.0,0.0,0.0368421052631579,0.0,1.0
803,1.0,999.0,0.0,1.0,0.0,1.0,26.0,0.7114718614718614,0.6177922077922078,2.0,1.0,1.0,0.34285714285714286,2.0,0.0
804,0.3132530120481928,999.0,1.0,0.3983050847457627,0.0,0.0,0.0,0.308491698753778,0.30202590067268537,0.0,0.0,0.0,0.0,0.0,0.0
805,1.0,999.0,0.0,1.0,0.0,1.0,7.0,0.8312925170068027,0.7763265306122449,8.0,2.0,2.0,0.19999999999999996,2.0,6.0
806,0.48214285714285715,999.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.4513392857142857,0.4395535714285714,0.0,0.0,0.0,0.03214285714285714,0.0,0.0
807,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9190022915564957,0.8451513749338975,110.0,7.0,3.0,0.06557377049180324,0.0,110.0
808,0.6571428571428571,999.0,1.0,0.6170212765957447,0.0,0.0,0.0,0.5890250594475946,0.5333384975466845,3.0,0.0,0.0,0.07967806841046277,0.0,3.0
809,0.7868852459016393,999.0,1.0,0.5714285714285714,0.0,0.0,0.0,0.7595628415300547,0.7311475409836066,103.0,3.0,0.0,0.0,0.0,103.0
810,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8765079365079366,0.7968342279561792,5.0,4.0,2.0,0.15714285714285714,0.0,5.0
811,0.4696969696969697,999.0,1.0,0.5384615384615384,0.0,0.0,0.0,0.4580588493631972,0.4487483530961792,0.0,0.0,0.0,0.0,0.0,0.0
812,1.0,999.0,0.0,1.0,0.0,1.0,7.0,0.5861635220125786,0.4863627927902595,1.0,1.0,1.0,0.6,1.0,0.0
813,0.7868852459016393,999.0,0.0,1.0,0.0,1.0,153.0,0.7864949258391881,0.774119177725735,79.0,8.0,0.0,0.0,36.0,43.0
814,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.7826086956521738,0.7069278547539417,7.0,1.0,1.0,0.30434782608695654,5.0,2.0
815,0.765625,999.0,0.0,1.0,0.0,1.0,670.0,0.7287377450980393,0.7059926470588236,116.0,3.0,0.0,0.04503676470588236,91.0,25.0
816,0.38095238095238093,999.0,1.0,0.55,0.0,0.0,0.0,0.37063492063492065,0.35268398268398266,0.0,0.0,0.0,0.0,0.0,0.0
817,0.7647058823529411,999.0,0.0,1.0,0.0,1.0,12.0,0.6225935517463449,0.5462647844016216,3.0,1.0,0.0,0.19866814650388454,1.0,2.0
818,0.675,999.0,1.0,0.5272727272727272,0.0,0.0,0.0,0.6573170731707317,0.6315995462280205,11.0,0.0,0.0,0.0,0.0,11.0
819,1.0,999.0,0.0,1.0,0.0,1.0,13.0,0.8561584840654608,0.7917253934695795,13.0,4.0,1.0,0.2093023255813954,3.0,10.0
820,1.0,999.0,0.0,1.0,0.0,1.0,3.0,0.7815442561205272,0.6801878149335776,4.0,1.0,1.0,0.3220338983050848,1.0,3.0
821,1.0,999.0,0.0,1.0,0.0,1.0,6.0,0.7225164500080243,0.6321014193005892,4.0,1.0,1.0,0.3548387096774194,2.0,2.0
822,0.5813953488372093,999.0,1.0,1.0,0.0,0.0,0.0,0.5682903195311023,0.5600218107662804,7.0,0.0,0.0,0.018895348837209336,0.0,7.0
823,0.7,999.0,1.0,0.5416666666666666,0.0,0.0,0.0,0.6720238095238095,0.6524579831932773,28.0,1.0,0.0,0.012499999999999956,0.0,28.0
824,1.0,999.0,0.0,1.0,0.0,1.0,20.0,0.8838028169014085,0.8267983241917257,15.0,11.0,2.0,0.09859154929577463,1.0,14.0
825,1.0,999.0,0.0,1.0,0.0,1.0,48.0,0.7396969696969697,0.661017020715134,7.0,1.0,1.0,0.34090909090909094,4.0,3.0
826,1.0,999.0,0.0,1.0,0.0,1.0,220.0,0.8011145942180424,0.6564263322884012,3.0,2.0,2.0,0.1724137931034483,3.0,0.0
827,0.6,999.0,1.0,0.6538461538461539,0.0,0.0,0.0,0.5582887700534759,0.5249732620320856,4.0,0.0,0.0,0.054545454545454564,0.0,4.0
828,0.7564102564102564,999.0,1.0,0.765625,0.0,0.0,0.0,0.6764715636666857,0.6311836652323974,5.0,1.0,0.0,0.08567854909318318,0.0,5.0
829,1.0,999.0,0.0,1.0,0.0,1.0,25.0,0.765022137887413,0.7037548157092749,6.0,1.0,1.0,0.32258064516129037,3.0,3.0
830,0.7804878048780488,999.0,0.0,1.0,0.0,1.0,701.0,0.688061152350654,0.6519856275806052,38.0,1.0,0.0,0.10548780487804876,38.0,0.0
831,0.42696629213483145,999.0,1.0,0.47692307692307695,0.0,0.0,0.0,0.4159120465897179,0.40998678839339114,0.0,0.0,0.0,0.013173188686555592,0.0,0.0
832,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9346405228758169,0.8726487205051512,17.0,6.0,3.0,0.0,0.0,17.0
833,0.6326530612244898,999.0,1.0,0.6326530612244898,0.0,0.0,0.0,0.5676664605236034,0.5402579959722817,4.0,0.0,0.0,0.08503401360544216,0.0,4.0
834,0.7833333333333333,999.0,1.0,0.5588235294117647,0.0,0.0,0.0,0.7075505247636396,0.6518299149277369,11.0,1.0,0.0,0.09480874316939891,0.0,11.0
835,0.7857142857142857,999.0,1.0,0.4722222222222222,0.0,0.0,0.0,0.771262276857492,0.7587744358157754,10.0,7.0,0.0,0.01106639839034207,0.0,10.0
836,0.4583333333333333,999.0,1.0,0.42105263157894735,0.0,0.0,0.0,0.44675925925925924,0.429594017094017,0.0,0.0,0.0,0.013888888888888895,0.0,0.0
837,1.0,999.0,0.0,1.0,0.0,1.0,4.0,1.0,0.9345522898154476,233.0,12.0,5.0,0.0,4.0,229.0
838,0.375,999.0,1.0,0.5087719298245614,0.0,0.0,0.0,0.37115384615384617,0.36000574052812856,0.0,0.0,0.0,0.005769230769230749,0.0,0.0
839,0.5306122448979592,999.0,0.0,1.0,0.0,1.0,1.0,0.4790929705215419,0.46123029211684674,1.0,0.0,0.0,0.06394557823129254,1.0,0.0
840,0.41025641025641024,999.0,1.0,0.47368421052631576,0.0,0.0,0.0,0.4068376068376069,0.3992865105908584,0.0,0.0,0.0,0.0,0.0,0.0
841,0.6428571428571429,999.0,1.0,0.631578947368421,0.0,0.0,0.0,0.41684981684981687,0.3650781618530779,1.0,0.0,0.0,0.3351648351648352,0.0,1.0
842,0.725,999.0,0.0,1.0,0.0,1.0,2.0,0.5444489907255865,0.5028235493932002,1.0,1.0,0.0,0.2634615384615384,1.0,0.0
843,0.9069767441860465,999.0,1.0,1.0,0.0,0.0,0.0,0.8599245596839822,0.8307421223369061,25.0,5.0,4.0,0.056402031542368336,0.0,25.0
844,1.0,999.0,0.0,1.0,0.0,1.0,4.0,0.7956989247311829,0.7322782890079886,13.0,1.0,1.0,0.30645161290322576,1.0,12.0
845,0.7166666666666667,999.0,1.0,0.5333333333333333,0.0,0.0,0.0,0.5547690871220283,0.4289634012987043,2.0,2.0,0.0,0.010784313725490158,0.0,2.0
846,0.29310344827586204,999.0,1.0,0.29545454545454547,0.0,0.0,0.0,0.26308576480990276,0.25329788745737025,0.0,0.0,0.0,0.043103448275862044,0.0,0.0
847,0.5357142857142857,999.0,0.0,1.0,0.0,1.0,69.0,0.5238095238095238,0.5110599078341014,4.0,0.0,0.0,0.0,1.0,3.0
848,0.864406779661017,999.0,0.0,1.0,0.0,1.0,2.0,0.6707593854908703,0.5747110818058091,3.0,1.0,1.0,0.22378177966101698,1.0,2.0
849,1.0,999.0,0.0,1.0,0.0,1.0,12.0,0.6555465877499776,0.5736267388311257,1.0,1.0,1.0,0.5079365079365079,1.0,0.0
850,1.0,999.0,0.0,1.0,0.0,1.0,3.0,0.8433536276002029,0.7618485647522885,7.0,2.0,2.0,0.1643835616438356,1.0,6.0
851,1.0,999.0,0.0,1.0,0.0,1.0,35.0,0.8853886853886855,0.7918615969320195,6.0,4.0,3.0,0.16923076923076918,4.0,2.0
852,1.0,999.0,0.0,1.0,0.0,1.0,12.0,0.7429854096520763,0.6606264106264106,9.0,1.0,1.0,0.36363636363636365,1.0,8.0
853,0.6301369863013698,999.0,0.0,1.0,0.0,1.0,19.0,0.6136814407362352,0.5944714907043673,9.0,0.0,0.0,0.008515364679748227,3.0,6.0
854,0.7884615384615384,999.0,0.0,1.0,0.0,1.0,3.0,0.7647297670882577,0.6957059921210865,5.0,3.0,0.0,0.014876632801161027,3.0,2.0
855,0.8846153846153846,999.0,1.0,0.8723404255319149,0.0,0.0,0.0,0.7138604429626101,0.6560624778987781,36.0,1.0,1.0,0.2354925775978407,0.0,36.0
856,1.0,999.0,0.0,1.0,0.0,1.0,94.0,0.8157958393807451,0.7646122745179349,15.0,3.0,1.0,0.26415094339622647,15.0,0.0
857,0.3710691823899371,999.0,1.0,0.38596491228070173,0.0,0.0,0.0,0.34928957980735076,0.34288308560551284,0.0,0.0,0.0,0.029983911072107627,0.0,0.0
858,1.0,999.0,0.0,1.0,0.0,1.0,1.0,0.9147913736521333,0.8515775268939827,132.0,8.0,2.0,0.02777777777777779,1.0,131.0
859,0.3898305084745763,999.0,1.0,0.5365853658536586,0.0,0.0,0.0,0.3855700657590071,0.37512714324050805,0.0,0.0,0.0,0.0,0.0,0.0
860,1.0,999.0,0.0,1.0,0.0,1.0,69.0,0.6798088410991637,0.6004778972520908,2.0,1.0,1.0,0.4444444444444444,1.0,1.0
861,0.803921568627451,999.0,0.0,1.0,0.0,1.0,43.0,0.7462347257743677,0.7346973572037511,25.0,7.0,1.0,0.08653026427962496,18.0,7.0
862,0.6666666666666666,999.0,1.0,0.6842105263157895,0.0,0.0,0.0,0.6315245478036177,0.6189147286821706,8.0,0.0,0.0,0.03875968992248058,0.0,8.0
863,0.7647058823529411,999.0,0.0,1.0,0.0,1.0,11.0,0.7275515334338865,0.701682435211847,29.0,3.0,0.0,0.04675716440422317,6.0,23.0
864,0.8181818181818182,999.0,1.0,0.7678571428571429,0.0,0.0,0.0,0.7676767676767677,0.7046536796536798,20.0,2.0,2.0,0.0,0.0,20.0
865,0.578125,999.0,1.0,1.0,0.0,0.0,0.0,0.552496693121693,0.5382952508960572,5.0,0.0,0.0,0.03844246031746035,0.0,5.0
866,0.5675675675675675,999.0,1.0,1.0,0.0,0.0,0.0,0.5066495066495067,0.49062998108025324,1.0,0.0,0.0,0.09137709137709138,0.0,1.0
867,0.41025641025641024,999.0,1.0,0.47058823529411764,0.0,0.0,0.0,0.3964630671947745,0.3879721206437031,0.0,0.0,0.0,0.02001250781738584,0.0,0.0
868,0.7058823529411765,999.0,1.0,0.6923076923076923,0.0,0.0,0.0,0.6990622335890878,0.6944373401534527,121.0,1.0,0.0,0.010230179028133057,0.0,121.0
869,1.0,999.0,0.0,1.0,0.0,1.0,462.0,0.7166666666666668,0.6481081081081081,12.0,1.0,1.0,0.4,4.0,8.0
870,0.5161290322580645,999.0,1.0,0.4915254237288136,0.0,0.0,0.0,0.4952753339850114,0.47456077778658423,1.0,0.0,0.0,0.03128054740957964,0.0,1.0
871,1.0,999.0,0.0,1.0,0.0,1.0,196.0,0.9294117647058823,0.9013252197430696,103.0,17.0,6.0,0.10588235294117643,99.0,4.0
872,0.6513761467889908,999.0,1.0,0.6346153846153846,0.0,0.0,0.0,0.6346037372413519,0.6248026463852152,22.0,0.0,0.0,0.015012510425354453,0.0,22.0
873,0.9166666666666666,999.0,1.0,0.9047619047619048,0.0,0.0,0.0,0.5361904761904762,0.4383809523809524,1.0,1.0,1.0,0.57,0.0,1.0
874,1.0,999.0,0.0,1.0,0.0,1.0,60.0,0.8058842340901823,0.7411576590981772,7.0,2.0,1.0,0.2264150943396226,6.0,1.0
875,1.0,999.0,0.0,1.0,0.0,1.0,7.0,0.825925925925926,0.7681822836661547,15.0,3.0,1.0,0.2222222222222222,2.0,13.0
876,0.7413793103448276,999.0,1.0,0.7317073170731707,0.0,0.0,0.0,0.7209880032661266,0.7129436791526583,104.0,8.0,0.0,0.02471264367816095,0.0,104.0
877,0.5925925925925926,999.0,1.0,0.6086956521739131,0.0,0.0,0.0,0.5787759851967502,0.5589659738408495,5.0,0.0,0.0,0.0024286581663630624,0.0,5.0
878,0.9148936170212766,999.0,0.0,1.0,0.0,1.0,12.0,0.8965957446808511,0.8819574468085106,262.0,15.0,5.0,0.0,1.0,261.0
879,0.6973684210526315,999.0,1.0,0.5223880597014925,0.0,0.0,0.0,0.6829765341624102,0.6544166171972889,46.0,0.0,0.0,0.004035087719298169,0.0,46.0
880,0.3333333333333333,999.0,1.0,0.35135135135135137,0.0,0.0,0.0,0.32618974200842843,0.3180494461120865,0.0,0.0,0.0,0.00724637681159418,0.0,0.0
881,0.8767123287671232,999.0,0.0,1.0,0.0,1.0,1.0,0.7669681802877432,0.7306570986488363,13.0,3.0,1.0,0.15840246961219362,1.0,12.0
882,0.5576923076923077,999.0,1.0,0.5961538461538461,0.0,0.0,0.0,0.5544159544159545,0.5435586635586636,19.0,0.0,0.0,0.002136752136752129,0.0,19.0
883,0.7096774193548387,999.0,1.0,0.7101449275362319,0.0,0.0,0.0,0.6064276255273259,0.5760819215623603,9.0,1.0,0.0,0.15215529546103346,0.0,9.0
884,0.4222222222222222,999.0,1.0,0.6764705882352942,0.0,0.0,0.0,0.41154693555909366,0.40534011102099077,0.0,0.0,0.0,0.014058956916099763,0.0,0.0
885,0.6666666666666666,999.0,1.0,0.6129032258064516,0.0,0.0,0.0,0.525879917184265,0.4800999443729044,1.0,0.0,0.0,0.19047619047619047,0.0,1.0
886,1.0,999.0,0.0,1.0,0.0,1.0,57.0,0.9179487179487179,0.8671685177567531,20.0,10.0,3.0,0.10769230769230764,2.0,18.0
887,0.38461538461538464,999.0,1.0,0.5454545454545454,0.0,0.0,0.0,0.3333581072711507,0.3163057503582446,0.0,0.0,0.0,0.07350427350427352,0.0,0.0
888,1.0,999.0,0.0,1.0,0.0,1.0,4.0,0.6484582668793195,0.567936440203493,1.0,1.0,1.0,0.5151515151515151,1.0,0.0
889,0.7083333333333334,999.0,0.0,1.0,0.0,1.0,1.0,0.6734575484575483,0.654074529074529,23.0,1.0,0.0,0.03265765765765771,1.0,22.0
890,0.7045454545454546,999.0,1.0,0.7586206896551724,0.0,0.0,0.0,0.5012265512265512,0.4531168831168831,1.0,1.0,0.0,0.28636363636363643,0.0,1.0
891,1.0,999.0,0.0,1.0,0.0,1.0,8.0,0.7698412698412698,0.7046922183507549,18.0,1.0,1.0,0.33333333333333337,1.0,17.0
