abs,emi,plqy,em,smiles,solvent,reference(doi),source,tag,tag_name,solvent_num,_original_row_id,_canonical_smiles,_scaffold,external_test_source,split,source_group,source_file,_ae_pre_source_row,supplement_group,dataset,subset_or_state,source_status,std_stokes_shift_nm,std_epsilon,std_reference,std_reference_doi,assigned_scaffold,_ae_pre_merged_row,ae_pre_split
,,,4.909020854211156,CN1c2ccccc2C(=C2C=CC(c3cc(-c4ccccn4)nc(-c4ccccn4)c3)=[S+]2)c2ccccc21,CC#N,,Epsilon,9.0,Acridines,1.0,22622.0,CN1c2ccccc2C(=C2C=CC(c3cc(-c4ccccn4)nc(-c4ccccn4)c3)=[S+]2)c2ccccc21,C1=CC(=C2c3ccccc3Nc3ccccc32)[S+]=C1c1cc(-c2ccccn2)nc(-c2ccccn2)c1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2277,,,,,,,,,,2265,calibration85
343.0,434.0,0.01,4.380211241711606,Cc1cc(-c2ccccc2)cc(C)[o+]1,ClCCl,10.1016/S0009-2614(97)00140-1,Deep4Chem,13.0,6n6,2.0,22636.0,Cc1cc(-c2ccccc2)cc(C)[o+]1,c1ccc(-c2cc[o+]cc2)cc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2278,,,,,,,,,,2266,calibration85
662.0,,,,CCC(C)COc1ccc(-c2ccc3c(c2)Sc2cc(-c4cc5c(s4)=CC(=C4C(=O)C(C=C6N(C)c7ccc(C(=O)[O-])cc7C6(C)C)=C4O)[S+]=5)ccc2N3C)cc1,C1CCOC1,,ChemDataExtractor,0.0,SquaricAcid,1.0,22664.0,CCC(C)COc1ccc(-c2ccc3c(c2)Sc2cc(-c4cc5c(s4)=CC(=C4C(=O)C(C=C6N(C)c7ccc(C(=O)[O-])cc7C6(C)C)=C4O)[S+]=5)ccc2N3C)cc1,O=C1C(C=C2Cc3ccccc3N2)=CC1=C1C=c2sc(-c3ccc4c(c3)Sc3cc(-c5ccccc5)ccc3N4)cc2=[S+]1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2279,,,,,,,,,,2267,calibration85
372.0,436.0,0.36,,Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,CCCCCC,10.1021/jo901889y,Deep4Chem,13.0,6n6,10.0,22668.0,Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,C(=C/c1ccc[nH]1)\c1ccc(-c2ccccn2)nc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2280,,,,,,,,,,2268,calibration85
,,,4.7671929836824685,CC1(C)C2=N/C(=C(/c3ccccc3)c3ccc([nH]3)C(O)(c3ccccc3)C3=N/C(=C(/c4ccccc4)c4ccc1[nH]4)C=C3)C=C2,ClCCl,,Epsilon,7.0,Porphyrin,1.0,22699.0,CC1(C)C2=N/C(=C(/c3ccccc3)c3ccc([nH]3)C(O)(c3ccccc3)C3=N/C(=C(/c4ccccc4)c4ccc1[nH]4)C=C3)C=C2,C1=C/C2=C(\c3ccccc3)c3ccc([nH]3)C(c3ccccc3)C3=N/C(=C(/c4ccccc4)c4ccc([nH]4)CC1=N2)C=C3,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2281,,,,,,,,,,2269,calibration85
343.0,411.0,0.31,,COc1ccc2nn(C)c(-c3ccc(C)o3)c2c1,ClCCl,10.1021/jacs.5b09241,ChemFluo,10.0,5p6,2.0,22700.0,COc1ccc2nn(C)c(-c3ccc(C)o3)c2c1,c1coc(-c2[nH]nc3ccccc23)c1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2282,,,,,,,,,,2270,calibration85
335.0,387.0,,,Cc1ccc(C(=O)/C=C2\C(O)=Nc3ccccc32)cc1C,C1CCCCC1,10.1016/j.molstruc.2011.12.043,Deep4Chem,10.0,5p6,12.0,22702.0,Cc1ccc(C(=O)/C=C2\C(O)=Nc3ccccc32)cc1C,O=C(/C=C1\C=Nc2ccccc21)c1ccccc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2283,,,,,,,,,,2271,calibration85
,,,0.6242820997708274,Cc1cc(=O)oc2cc3cc(OCCCC(=O)OC(C)C(=O)c4ccccc4)ccc3cc12,CCO,,Epsilon,2.0,Coumarin,1.0,22713.0,Cc1cc(=O)oc2cc3cc(OCCCC(=O)OC(C)C(=O)c4ccccc4)ccc3cc12,O=C(CCCOc1ccc2cc3ccc(=O)oc3cc2c1)OCC(=O)c1ccccc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2284,,,,,,,,,,2272,calibration85
570.0,,,,N#CC(=Cc1ccc(C2CC3C(=C4SC(c5ccc6c7ccccc7n(-c7ccccc7)c6c5)CC4C4C5CCCC4OCCCCCCOC4CCCC(OCCCCCCO5)C43)S2)s1)C(=O)O,ClCCl,10.1039/C3TA12368E,Dye aggregation,3.0,Carbazole,1.0,22750.0,N#CC(=Cc1ccc(C2CC3C(=C4SC(c5ccc6c7ccccc7n(-c7ccccc7)c6c5)CC4C4C5CCCC4OCCCCCCOC4CCCC(OCCCCCCO5)C43)S2)s1)C(=O)O,c1ccc(-n2c3ccccc3c3ccc(C4CC5C(=C6SC(c7cccs7)CC6C6C7CCCC6OCCCCCCOC6CCCC(OCCCCCCO7)C65)S4)cc32)cc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2285,,,,,,,,,,2273,calibration85
,,,5.149997680347122,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OC)c5C)C(C(C)=O)=C4C)c(C(C)=O)c3C,ClCCl,,Epsilon,7.0,Porphyrin,2.0,22771.0,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OC)c5C)C(C(C)=O)=C4C)c(C(C)=O)c3C,C1=Cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)C=C4)[nH]3,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2286,,,,,,,,,,2274,calibration85
,,,4.914343157119441,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2=c1ccccc1=C(O)N1CCN(CC(=O)N=[NH2+])CC1,O,,Epsilon,9.0,Acridines,1.0,22775.0,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2=c1ccccc1=C(O)N1CCN(CC(=O)N=[NH2+])CC1,C(=c1ccccc1=C1c2ccccc2Oc2ccccc21)N1CCNCC1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2287,,,,,,,,,,2275,calibration85
301.0,,,4.4623979978989565,c1ccc(N(c2ccccc2)c2ccc(C(n3cccn3)n3cccn3)cc2)cc1,CN(C)C=O,,ChemDataExtractor,6.0,Triphenylamine,1.0,22778.0,c1ccc(N(c2ccccc2)c2ccc(C(n3cccn3)n3cccn3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(C(n3cccn3)n3cccn3)cc2)cc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2288,,,,,,,,,,2276,calibration85
499.0,,,,CCCCCCOc1ccc(-c2c3ccc(-c4ccc(-c5ccc(-c6ccc(N(c7ccc(OCCCCCC)cc7)c7ccc(OCCCCCC)cc7)cc6)s5)s4)cc3c(-c3ccc(OCCCCCC)cc3)c3ccc(C=C(C#N)C(=O)O)cc23)cc1,ClCCl,10.1039/c5qo00377f,"DSSCDB,Dye aggregation",6.0,Triphenylamine,1.0,22781.0,CCCCCCOc1ccc(-c2c3ccc(-c4ccc(-c5ccc(-c6ccc(N(c7ccc(OCCCCCC)cc7)c7ccc(OCCCCCC)cc7)cc6)s5)s4)cc3c(-c3ccc(OCCCCCC)cc3)c3ccc(C=C(C#N)C(=O)O)cc23)cc1,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3cc(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)s4)ccc23)cc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2289,,,,,,,,,,2277,calibration85
,,,5.015996477245258,COC(=O)c1cc(N=C(O)COc2ccc(C(C)(C)C)cc2Cc2cc(C(C)(C)C)cc(Cc3cc(C(C)(C)C)cc(Cc4cc(C(C)(C)C)cc(C)c4OCC(O)=Nc4cc(C(=O)OC)n(C)c4)c3OCC(O)=Nc3cc(C(=O)OC)n(C)c3)c2OCC(O)=Nc2cc(C(=O)OC)n(C)c2)cn1C,CC#N,,Epsilon,13.0,6n6,1.0,22786.0,COC(=O)c1cc(N=C(O)COc2ccc(C(C)(C)C)cc2Cc2cc(C(C)(C)C)cc(Cc3cc(C(C)(C)C)cc(Cc4cc(C(C)(C)C)cc(C)c4OCC(O)=Nc4cc(C(=O)OC)n(C)c4)c3OCC(O)=Nc3cc(C(=O)OC)n(C)c3)c2OCC(O)=Nc2cc(C(=O)OC)n(C)c2)cn1C,C(COc1ccccc1Cc1cccc(Cc2cccc(Cc3ccccc3OCC=Nc3cc[nH]c3)c2OCC=Nc2cc[nH]c2)c1OCC=Nc1cc[nH]c1)=Nc1cc[nH]c1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2290,,,,,,,,,,2278,calibration85
349.0,417.0,0.04,,O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,CC(C)=O,10.1016/j.saa.2014.10.039,Deep4Chem,2.0,Coumarin,12.0,22808.0,O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,O=c1cc(COc2ccccc2)c2c(ccc3ccccc32)o1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2291,,,,,,,,,,2279,calibration85
,,,4.330007700872759,O=C(OC[C@H]1O[C@@H](c2c(O)cc3oc4cc(O)c(O)cc4c(=O)c3c2O)[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,CO,,Epsilon,9.0,Acridines,1.0,22848.0,O=C(OC[C@H]1O[C@@H](c2c(O)cc3oc4cc(O)c(O)cc4c(=O)c3c2O)[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,O=C(OC[C@@H]1CCC[C@H](c2ccc3oc4ccccc4c(=O)c3c2)O1)c1ccccc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2292,,,,,,,,,,2280,calibration85
,,,5.271841606536499,CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C(F)F)C(CCC(=O)OC)=C4C)c(C)c3CC,ClCCl,,Epsilon,7.0,Porphyrin,1.0,22851.0,CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C(F)F)C(CCC(=O)OC)=C4C)c(C)c3CC,C1=Cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)C=C4)[nH]3,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2293,,,,,,,,,,2281,calibration85
,450.0,,,Cc1ccc2c(-c3ccc(C(F)(F)F)cc3)c3c(n2c1)C(=O)N(C)C3,ClCCl,10.1021/ja110766a,ChemFluo,10.0,5p6,1.0,22856.0,Cc1ccc2c(-c3ccc(C(F)(F)F)cc3)c3c(n2c1)C(=O)N(C)C3,O=C1NCc2c(-c3ccccc3)c3ccccn3c21,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2294,,,,,,,,,,2282,calibration85
,,,4.067591548301512,O=c1c(Cc2ccc(F)cc2F)nc2c(Cc3ccccc3)[nH]c(-c3ccccc3)cn1-2,CCO,,Epsilon,10.0,5p6,1.0,22864.0,O=c1c(Cc2ccc(F)cc2F)nc2c(Cc3ccccc3)[nH]c(-c3ccccc3)cn1-2,O=c1c(Cc2ccccc2)nc2c(Cc3ccccc3)[nH]c(-c3ccccc3)cn1-2,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2295,,,,,,,,,,2283,calibration85
790.0,,,,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=CC=C1N(c2ccccc2)c2ccccc2N1c1ccccc1,Cc1ccccc1,,ChemDataExtractor,10.0,5p6,1.0,22882.0,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=CC=C1N(c2ccccc2)c2ccccc2N1c1ccccc1,C(=CC=C1N(c2ccccc2)c2ccccc2N1c1ccccc1)C=C1c2ccccc2-c2ccccc21,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2296,,,,,,,,,,2284,calibration85
,,,4.380211241711606,Cc1cc2cc3nc(cc4cc(C)c(cc5nc(cc1[nH]2)C(=O)C5(C)C1O[C@H](C)[C@H](O)C[C@H]1O)[nH]4)C(=O)C3(C)C1O[C@H](C)[C@H](O)C[C@H]1O,CO,,Epsilon,7.0,Porphyrin,1.0,22887.0,Cc1cc2cc3nc(cc4cc(C)c(cc5nc(cc1[nH]2)C(=O)C5(C)C1O[C@H](C)[C@H](O)C[C@H]1O)[nH]4)C(=O)C3(C)C1O[C@H](C)[C@H](O)C[C@H]1O,O=C1c2cc3ccc(cc4nc(cc5ccc(cc(n2)C1C1CCCCO1)[nH]5)C(=O)C4C1CCCCO1)[nH]3,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2297,,,,,,,,,,2285,calibration85
,,,4.600003086627741,CC(=O)Oc1c(C(c2ccccc2)c2ccccc2)c(O)c2c(=O)cc(-c3ccccc3)oc2c1C(c1ccccc1)c1ccccc1,CO,,Epsilon,11.0,6p6,1.0,22903.0,CC(=O)Oc1c(C(c2ccccc2)c2ccccc2)c(O)c2c(=O)cc(-c3ccccc3)oc2c1C(c1ccccc1)c1ccccc1,O=c1cc(-c2ccccc2)oc2c(C(c3ccccc3)c3ccccc3)cc(C(c3ccccc3)c3ccccc3)cc12,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2299,,,,,,,,,,2287,calibration85
,,,3.785329835010767,CC(C)(C)c1ccc(C2=C(c3ccccc3)C(c3ccccc3)=N/C2=C(/c2ccc(C(C)(C)C)cc2)c2[nH]c(-c3ccccc3)c(-c3ccccc3)c2-c2ccc(C(C)(C)C)cc2)cc1,ClCCl,,Epsilon,12.0,5n6,1.0,22921.0,CC(C)(C)c1ccc(C2=C(c3ccccc3)C(c3ccccc3)=N/C2=C(/c2ccc(C(C)(C)C)cc2)c2[nH]c(-c3ccccc3)c(-c3ccccc3)c2-c2ccc(C(C)(C)C)cc2)cc1,c1ccc(C2=N/C(=C(/c3ccccc3)c3[nH]c(-c4ccccc4)c(-c4ccccc4)c3-c3ccccc3)C(c3ccccc3)=C2c2ccccc2)cc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2300,,,,,,,,,,2288,calibration85
,,,3.9599995817018447,O=C(Oc1c(Cc2ccccc2)c(=O)n(-c2ccccc2)c2ccccc12)c1ccccc1,CCO,,Epsilon,2.0,Coumarin,1.0,22949.0,O=C(Oc1c(Cc2ccccc2)c(=O)n(-c2ccccc2)c2ccccc12)c1ccccc1,O=C(Oc1c(Cc2ccccc2)c(=O)n(-c2ccccc2)c2ccccc12)c1ccccc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2301,,,,,,,,,,2289,calibration85
,554.0,0.25,,N#Cc1c(N2CCCCC2)cc(-c2ccc(O)cc2)c2c1-c1cccc3cccc-2c13,CO,10.1021/ol403470d,Deep4Chem,8.0,PAHs,10.0,22951.0,N#Cc1c(N2CCCCC2)cc(-c2ccc(O)cc2)c2c1-c1cccc3cccc-2c13,c1ccc(-c2cc(N3CCCCC3)cc3c2-c2cccc4cccc-3c24)cc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2302,,,,,,,,,,2290,calibration85
448.0,634.0,,,CCCCN1c2ccccc2Sc2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,ClCCl,10.1021/ol2023517,"DSSCDB,Dye aggregation",9.0,Acridines,1.0,22965.0,CCCCN1c2ccccc2Sc2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,c1csc(-c2ccc3c(c2)Sc2ccccc2N3)c1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2303,,,,,,,,,,2291,calibration85
515.0,,,,Cn1c(C=C2C=C(C(C)(C)C)OC(C(C)(C)C)=C2)ccc1C=C(C#N)C(=O)O,ClC(Cl)Cl,10.1016/j.orgel.2014.09.003,Dye aggregation,12.0,5n6,1.0,22974.0,Cn1c(C=C2C=C(C(C)(C)C)OC(C(C)(C)C)=C2)ccc1C=C(C#N)C(=O)O,C1=CC(=Cc2ccc[nH]2)C=CO1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2305,,,,,,,,,,2293,calibration85
675.0,,,,CN1/C(=C/C=C/C=C/C2N(C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,O,,SMFluo,8.0,PAHs,1.0,22982.0,CN1/C(=C/C=C/C=C/C2N(C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,C(=C/C=C1\Cc2c(ccc3ccccc23)N1)\C=C\C1Cc2c(ccc3ccccc23)N1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2306,,,,,,,,,,2294,calibration85
,,,4.625312450961673,Fc1ccc(-c2ccc3n2[B-](F)(F)n2c(=C4C=CC(=[F+])C=C4)ccc2=C3c2ccc(I)cc2)cc1,ClC(Cl)Cl,,Epsilon,5.0,BODIPY,2.0,22989.0,Fc1ccc(-c2ccc3n2[B-](F)(F)n2c(=C4C=CC(=[F+])C=C4)ccc2=C3c2ccc(I)cc2)cc1,[F+]=C1C=CC(=c2ccc3n2[BH2-]n2c(ccc2-c2ccccc2)C=3c2ccccc2)C=C1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2307,,,,,,,,,,2295,calibration85
445.0,,,,CCn1c2ccc(-c3ccc(C=C(c4ccc(N(C)C)cc4)c4ccc(N(C)C)cc4)cc3)cc2c2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,ClC(Cl)Cl,10.1016/j.renene.2011.03.003,"DSSCDB,Dye aggregation",3.0,Carbazole,1.0,22996.0,CCn1c2ccc(-c3ccc(C=C(c4ccc(N(C)C)cc4)c4ccc(N(C)C)cc4)cc3)cc2c2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2ccc3[nH]c4ccc(-c5cccs5)cc4c3c2)cc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2308,,,,,,,,,,2296,calibration85
480.0,,,,CCCCCCc1c(/C=C(/C#N)C(=O)O)sc2c(CCCCCC)c(/C=C/c3sc4c(CCCCCC)c(-c5ccc(N(c6ccc7c(c6)C(C)(C)c6ccccc6-7)c6ccc7c(c6)C(C)(C)c6ccccc6-7)cc5)sc4c3CCCCCC)sc12,C1CCOC1,10.1002/chem.200902197,Dye aggregation,6.0,Triphenylamine,1.0,22997.0,CCCCCCc1c(/C=C(/C#N)C(=O)O)sc2c(CCCCCC)c(/C=C/c3sc4c(CCCCCC)c(-c5ccc(N(c6ccc7c(c6)C(C)(C)c6ccccc6-7)c6ccc7c(c6)C(C)(C)c6ccccc6-7)cc5)sc4c3CCCCCC)sc12,C(=C/c1cc2sc(-c3ccc(N(c4ccc5c(c4)Cc4ccccc4-5)c4ccc5c(c4)Cc4ccccc4-5)cc3)cc2s1)\c1cc2sccc2s1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2309,,,,,,,,,,2297,calibration85
476.0,,,,CC1(C)C/C(=C(/C#N)C(=O)O)C[C@@H](/C=C/c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)C1,ClCCl,10.1039/c5ra17898c,Dye aggregation,6.0,Triphenylamine,1.0,22999.0,CC1(C)C/C(=C(/C#N)C(=O)O)C[C@@H](/C=C/c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)C1,C=C1CCC[C@H](/C=C/c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)C1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2310,,,,,,,,,,2298,calibration85
,,,5.36999836686079,Cc1cc(C)c(-c2c3nc(c(-c4c(C)cc(C)cc4C)c4ccc([nH]4)c(-c4c(C)cc(C)cc4C)c4nc(c(-c5c(C)cc(C)cc5C)c5ccc2[nH]5)C(c2ccccc2)=C4c2ccccc2)C(c2ccccc2)=C3c2ccccc2)c(C)c1,ClCCl,,Epsilon,7.0,Porphyrin,1.0,23009.0,Cc1cc(C)c(-c2c3nc(c(-c4c(C)cc(C)cc4C)c4ccc([nH]4)c(-c4c(C)cc(C)cc4C)c4nc(c(-c5c(C)cc(C)cc5C)c5ccc2[nH]5)C(c2ccccc2)=C4c2ccccc2)C(c2ccccc2)=C3c2ccccc2)c(C)c1,c1ccc(C2=C(c3ccccc3)c3nc2c(-c2ccccc2)c2ccc([nH]2)c(-c2ccccc2)c2nc(c(-c4ccccc4)c4ccc([nH]4)c3-c3ccccc3)C(c3ccccc3)=C2c2ccccc2)cc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2311,,,,,,,,,,2299,calibration85
404.0,,,,N#C/C(=C\c1ccc(/C=C/c2c(N(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1)C(=O)O,CCO,10.1039/C2JM34363K,Dye aggregation,6.0,Triphenylamine,1.0,23039.0,N#C/C(=C\c1ccc(/C=C/c2c(N(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1)C(=O)O,C(=C/c1c(N(c2ccccc2)c2ccccc2)ccc2ccccc12)\c1ccccc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2312,,,,,,,,,,2300,calibration85
361.0,,,,N#C/C(=C\c1ccc(-c2ccc3c(c2)CCN3c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,ClCCl,10.1246/cl.160084,DSSCDB,10.0,5p6,1.0,23047.0,N#C/C(=C\c1ccc(-c2ccc3c(c2)CCN3c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,C(=C(c1ccccc1)c1ccccc1)c1ccc(N2CCc3cc(-c4cccs4)ccc32)cc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2313,,,,,,,,,,2301,calibration85
765.0,785.0,,,CCN1/C(=C/C=C2\CCCc3c2[o+]c2cc4c(cc2c3-c2ccccc2C(=O)N(C)CCCC(=O)[O-])C(CS(=O)(=O)[O-])=CC(C)(C)N4CC)C(C)(C)c2c1ccc1c(S(=O)(=O)[O-])cc(S(=O)(=O)O)cc21,CCO,Dyomics,ChemFluo,8.0,PAHs,1.0,23067.0,CCN1/C(=C/C=C2\CCCc3c2[o+]c2cc4c(cc2c3-c2ccccc2C(=O)N(C)CCCC(=O)[O-])C(CS(=O)(=O)[O-])=CC(C)(C)N4CC)C(C)(C)c2c1ccc1c(S(=O)(=O)[O-])cc(S(=O)(=O)O)cc21,C1=Cc2cc3c(-c4ccccc4)c4c([o+]c3cc2NC1)/C(=C/C=C1\Cc2c(ccc3ccccc23)N1)CCC4,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2314,,,,,,,,,,2302,calibration85
,,,5.002597980719909,CCC1=C(C)c2cc3[nH]c(c(C)c3CC)c(N=C(O)[C@@](OC)(c3ccccc3)C(F)(F)F)c3nc(cc4[nH]c(cc1n2)c(C)c4CCC(=O)OC)C(CCC(=O)OC)=C3C,ClC(Cl)Cl,,Epsilon,7.0,Porphyrin,1.0,23073.0,CCC1=C(C)c2cc3[nH]c(c(C)c3CC)c(N=C(O)[C@@](OC)(c3ccccc3)C(F)(F)F)c3nc(cc4[nH]c(cc1n2)c(C)c4CCC(=O)OC)C(CCC(=O)OC)=C3C,C1=Cc2cc3ccc([nH]3)c(N=CCc3ccccc3)c3nc(cc4ccc(cc1n2)[nH]4)C=C3,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2315,,,,,,,,,,2303,calibration85
665.0,684.0,0.39,,COc1ccc(C#CC2=[N+]3C(=C(c4c(C)cc(C)cc4C)c4cc(Br)c(C#Cc5ccc(OC)cc5)n4[B-]3(F)F)C=C2Br)cc1,CCCCCC,10.1021/acs.joc.6b00858,BODIPY,5.0,BODIPY,5.0,23075.0,COc1ccc(C#CC2=[N+]3C(=C(c4c(C)cc(C)cc4C)c4cc(Br)c(C#Cc5ccc(OC)cc5)n4[B-]3(F)F)C=C2Br)cc1,[BH2-]1n2c(C#Cc3ccccc3)ccc2C(c2ccccc2)=C2C=CC(C#Cc3ccccc3)=[N+]12,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2317,,,,,,,,,,2305,calibration85
290.0,345.0,0.01,,C1=C(c2ccccc2)C(c2ccccc2)=CC1c1ccccc1,C1CCOC1,10.1021/acs.jpcc.7b02125,Deep4Chem,13.0,6n6,1.0,23077.0,C1=C(c2ccccc2)C(c2ccccc2)=CC1c1ccccc1,C1=C(c2ccccc2)C(c2ccccc2)=CC1c1ccccc1,small_scaffold_first_5pct,external_test,current_test,./data/splits/deployment/deployment_test.csv,2318,,,,,,,,,,2306,calibration85
429.0,,,,Cc1c(-c2ccc(/C=C(\C#N)C(=O)O)s2)c(=O)oc2cc(N(c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3ccc4c(c3)C(C)(C)c3ccccc3-4)ccc12,CCO,10.5012/bkcs.2007.28.11.1973,"DSSCDB,Dye aggregation",2.0,Coumarin,1.0,23084.0,Cc1c(-c2ccc(/C=C(\C#N)C(=O)O)s2)c(=O)oc2cc(N(c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3ccc4c(c3)C(C)(C)c3ccccc3-4)ccc12,O=c1oc2cc(N(c3ccc4c(c3)Cc3ccccc3-4)c3ccc4c(c3)Cc3ccccc3-4)ccc2cc1-c1cccs1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2319,,,,,,,,,,2307,calibration85
469.0,512.0,0.37,,c1ccc(-c2nc3c4ccccc4c4cccc2n43)cc1,CO,10.1021/acs.joc.6b02928,ChemFluo,10.0,5p6,1.0,23092.0,c1ccc(-c2nc3c4ccccc4c4cccc2n43)cc1,c1ccc(-c2nc3c4ccccc4c4cccc2n43)cc1,random_5pct_from_scaffold_remaining,external_test,current_test,./data/splits/deployment/deployment_test.csv,2321,,,,,,,,,,2309,calibration85
